Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux
2021-09-18 21:34:47.253052,21,69,21.77,1018.958,0
2021-09-18 21:34:52.378011,21,70,21.77,1018.958,0
2021-09-18 21:34:57.499014,21,69,21.77,1018.961,0
2021-09-18 21:35:02.614791,21,69,21.77,1018.965,0
2021-09-18 21:35:07.745028,21,69,21.77,1018.961,0
2021-09-18 21:35:12.857376,21,69,21.77,1018.97,0
2021-09-18 21:35:18.393777,21,70,21.77,1018.975,0
2021-09-18 21:35:23.622966,21,70,21.77,1018.969,0
2021-09-18 21:35:29.061669,21,69,21.77,1018.967,0
2021-09-18 21:35:34.270578,21,69,21.77,1018.977,0
2021-09-18 21:35:39.378590,21,69,21.77,1018.984,0
2021-09-18 21:35:44.468676,21,69,21.77,1018.984,0
2021-09-18 21:35:49.621888,21,69,21.77,1018.983,0
2021-09-18 21:35:54.737366,21,69,21.77,1018.998,0
2021-09-18 21:35:59.868384,21,69,21.77,1019.001,0
2021-09-18 21:36:04.956642,21,70,21.77,1018.996,0
2021-09-18 21:36:10.109907,21,69,21.77,1018.994,0
2021-09-18 21:36:15.213970,21,69,21.77,1018.984,0
2021-09-18 21:36:20.344607,21,69,21.77,1018.979,0
2021-09-18 21:36:25.438983,21,70,21.77,1018.975,0
2021-09-18 21:36:30.523280,21,70,21.77,1018.977,0
2021-09-18 21:36:35.690723,21,70,21.77,1018.98,0
2021-09-18 21:36:40.822061,21,70,21.77,1018.967,0
2021-09-18 21:36:46.037322,21,69,21.77,1018.965,0
2021-09-18 21:36:51.165839,21,69,21.77,1018.97,0
2021-09-18 21:36:56.293521,21,69,21.77,1018.972,0
2021-09-18 21:37:01.407971,21,69,21.77,1018.965,0
2021-09-18 21:37:06.523907,21,69,21.77,1018.97,0
2021-09-18 21:37:11.951980,21,69,21.77,1018.973,0
2021-09-18 21:37:17.038759,21,69,21.77,1018.978,0
2021-09-18 21:37:22.200941,21,69,21.77,1018.977,0
2021-09-18 21:37:27.311804,21,70,21.77,1018.977,0
2021-09-18 21:37:32.404065,21,70,21.77,1018.986,0
2021-09-18 21:37:37.499422,21,70,21.76,1018.974,0
2021-09-18 21:37:42.985810,21,69,21.76,1018.971,0
2021-09-18 21:37:48.092829,21,69,21.76,1018.971,0
2021-09-18 21:37:53.215105,21,69,21.76,1018.971,0
2021-09-18 21:37:58.342146,21,69,21.76,1018.973,0
2021-09-18 21:38:03.471771,21,69,21.76,1018.971,0
2021-09-18 21:38:08.582675,21,69,21.76,1018.979,0
2021-09-18 21:38:13.707169,21,69,21.76,1018.978,0
2021-09-18 21:38:18.825176,21,69,21.76,1018.967,0
2021-09-18 21:38:23.938512,21,70,21.76,1018.967,0
2021-09-18 21:38:29.153983,21,69,21.76,1018.97,0
2021-09-18 21:38:34.283989,21,69,21.76,1018.964,0
2021-09-18 21:38:39.387828,21,69,21.76,1018.969,0
2021-09-18 21:38:44.476929,21,69,21.76,1018.975,0
2021-09-18 21:38:49.649119,21,69,21.76,1018.973,0
2021-09-18 21:38:54.766431,21,69,21.76,1018.977,0
2021-09-18 21:38:59.886253,21,69,21.76,1018.972,0
2021-09-18 21:39:05.011641,21,69,21.76,1018.97,0
2021-09-18 21:39:10.125061,21,69,21.76,1018.977,0
2021-09-18 21:39:15.350577,21,69,21.76,1018.97,0
2021-09-18 21:39:20.663812,21,69,21.76,1018.969,0
2021-09-18 21:39:25.798544,21,69,21.76,1018.964,0
2021-09-18 21:39:30.915477,21,69,21.76,1018.957,0
2021-09-18 21:39:36.030508,21,69,21.76,1018.962,0
2021-09-18 21:39:41.143680,21,69,21.76,1018.969,0
2021-09-18 21:39:46.479096,21,70,21.76,1018.974,0
2021-09-18 21:39:51.729504,21,69,21.76,1018.975,0
2021-09-18 21:39:56.926320,21,69,21.76,1018.977,0
2021-09-18 21:40:02.042199,21,69,21.76,1018.97,0
2021-09-18 21:40:07.166504,21,69,21.76,1018.965,0
2021-09-18 21:40:12.282675,21,69,21.76,1018.964,0
2021-09-18 21:40:17.398937,21,69,21.76,1018.962,0
2021-09-18 21:40:22.527378,21,69,21.76,1018.964,0
2021-09-18 21:40:27.642029,21,69,21.76,1018.967,0
2021-09-18 21:40:32.768468,21,69,21.76,1018.966,0
2021-09-18 21:40:37.881414,21,69,21.76,1018.967,0
2021-09-18 21:40:43.001734,21,69,21.76,1018.959,0
2021-09-18 21:40:48.129900,21,69,21.76,1018.96,0
2021-09-18 21:40:53.552862,21,69,21.76,1018.959,0
2021-09-18 21:40:58.667995,21,69,21.76,1018.955,0
2021-09-18 21:41:03.795030,21,69,21.76,1018.947,0
2021-09-18 21:41:08.909165,21,70,21.75,1018.943,0
2021-09-18 21:41:14.023348,21,70,21.75,1018.952,0
2021-09-18 21:41:19.149221,21,70,21.76,1018.955,0
2021-09-18 21:41:24.271686,21,70,21.75,1018.953,0
2021-09-18 21:41:29.354023,21,69,21.75,1018.95,0
2021-09-18 21:41:34.452224,21,69,21.76,1018.945,0
2021-09-18 21:41:39.550949,21,69,21.76,1018.943,0
2021-09-18 21:41:44.636207,21,69,21.76,1018.938,0
2021-09-18 21:41:49.769851,21,70,21.75,1018.935,0
2021-09-18 21:41:54.880827,21,70,21.75,1018.938,0
2021-09-18 21:41:59.995275,21,70,21.75,1018.945,0
2021-09-18 21:42:05.129906,21,70,21.75,1018.943,0
2021-09-18 21:42:10.343104,21,70,21.75,1018.945,0
2021-09-18 21:42:15.436165,21,70,21.75,1018.935,0
2021-09-18 21:42:20.531427,21,69,21.75,1018.942,0
2021-09-18 21:42:25.712977,21,70,21.75,1018.943,0
2021-09-18 21:42:30.824251,21,70,21.75,1018.946,0
2021-09-18 21:42:36.048279,21,70,21.75,1018.941,0
2021-09-18 21:42:41.169281,21,70,21.75,1018.953,0
2021-09-18 21:42:46.299655,21,70,21.75,1018.958,0
2021-09-18 21:42:51.417289,21,70,21.75,1018.958,0
2021-09-18 21:42:56.528456,21,70,21.75,1018.952,0
2021-09-18 21:43:01.655466,21,70,21.75,1018.948,0
2021-09-18 21:43:07.180263,21,71,21.75,1018.938,0
2021-09-18 21:43:12.310266,21,71,21.75,1018.933,0
2021-09-18 21:43:17.420318,21,71,21.76,1018.934,0
2021-09-18 21:43:22.540286,21,70,21.76,1018.937,0
2021-09-18 21:43:27.649596,21,70,21.76,1018.932,0
2021-09-18 21:43:32.782528,21,70,21.76,1018.939,0
2021-09-18 21:43:37.904757,21,70,21.76,1018.94,0
2021-09-18 21:43:43.321184,21,70,21.76,1018.949,0
2021-09-18 21:43:48.409961,21,70,21.76,1018.961,0
2021-09-18 21:43:53.667468,21,70,21.76,1018.961,0
2021-09-18 21:43:58.782516,21,70,21.76,1018.957,0
2021-09-18 21:44:03.905176,21,71,21.76,1018.959,0
2021-09-18 21:44:09.240353,21,70,21.76,1018.958,0
2021-09-18 21:44:14.365110,21,70,21.76,1018.946,0
2021-09-18 21:44:19.481807,21,70,21.76,1018.941,0
2021-09-18 21:44:24.600948,21,69,21.76,1018.932,0
2021-09-18 21:44:29.812373,21,70,21.76,1018.931,0
2021-09-18 21:44:34.933933,21,70,21.76,1018.934,0
2021-09-18 21:44:40.066090,21,70,21.76,1018.935,0
2021-09-18 21:44:45.179327,21,70,21.76,1018.933,0
2021-09-18 21:44:50.291508,21,69,21.76,1018.931,0
2021-09-18 21:44:55.389660,21,70,21.76,1018.933,0
2021-09-18 21:45:00.479601,21,70,21.76,1018.934,0
2021-09-18 21:45:05.659456,21,70,21.76,1018.934,0
2021-09-18 21:45:10.783594,21,69,21.76,1018.94,0
2021-09-18 21:45:15.897194,21,69,21.76,1018.939,0
2021-09-18 21:45:21.020704,21,70,21.76,1018.933,0
2021-09-18 21:45:26.142458,21,69,21.76,1018.934,0
2021-09-18 21:45:31.253231,21,69,21.76,1018.931,0
2021-09-18 21:45:36.488783,21,69,21.76,1018.929,0
2021-09-18 21:45:41.595587,21,69,21.76,1018.929,0
2021-09-18 21:45:47.015351,21,69,21.76,1018.932,0
2021-09-18 21:45:52.151558,21,70,21.76,1018.945,0
2021-09-18 21:45:57.267630,21,70,21.76,1018.94,0
2021-09-18 21:46:02.382859,21,70,21.76,1018.94,0
2021-09-18 21:46:07.506464,21,70,21.76,1018.947,0
2021-09-18 21:46:12.627344,21,70,21.76,1018.95,0
2021-09-18 21:46:17.752406,21,70,21.76,1018.947,0
2021-09-18 21:46:22.866281,21,70,21.76,1018.947,0
2021-09-18 21:46:27.984495,21,70,21.75,1018.938,0
2021-09-18 21:46:33.109206,21,70,21.75,1018.937,0
2021-09-18 21:46:38.222425,21,70,21.75,1018.937,0
2021-09-18 21:46:43.311593,21,70,21.75,1018.937,0
2021-09-18 21:46:48.402188,21,70,21.75,1018.942,0
2021-09-18 21:46:53.495838,21,70,21.76,1018.947,0
2021-09-18 21:46:58.600865,21,70,21.76,1018.953,0
2021-09-18 21:47:03.717618,21,70,21.76,1018.95,0
2021-09-18 21:47:08.840792,21,70,21.76,1018.943,0
2021-09-18 21:47:13.968440,21,70,21.75,1018.938,0
2021-09-18 21:47:19.091692,21,69,21.75,1018.947,0
2021-09-18 21:47:24.521949,21,69,21.76,1018.955,0
2021-09-18 21:47:29.616417,21,69,21.76,1018.952,0
2021-09-18 21:47:34.753678,21,69,21.76,1018.943,0
2021-09-18 21:47:39.863281,21,69,21.76,1018.948,0
2021-09-18 21:47:44.986496,21,70,21.76,1018.945,0
2021-09-18 21:47:50.114266,21,70,21.76,1018.948,0
2021-09-18 21:47:55.231413,21,70,21.76,1018.945,0
2021-09-18 21:48:00.359463,21,70,21.76,1018.944,0
2021-09-18 21:48:05.457039,21,69,21.76,1018.934,0
2021-09-18 21:48:10.545523,21,70,21.76,1018.934,0
2021-09-18 21:48:15.716232,21,70,21.76,1018.932,0
2021-09-18 21:48:20.835017,21,70,21.75,1018.933,0
2021-09-18 21:48:25.956563,21,70,21.75,1018.933,0
2021-09-18 21:48:31.078405,21,70,21.75,1018.94,0
2021-09-18 21:48:36.194515,21,70,21.76,1018.937,0
2021-09-18 21:48:41.309653,21,70,21.76,1018.93,0
2021-09-18 21:48:46.404756,21,70,21.76,1018.93,0
2021-09-18 21:48:51.500487,21,70,21.75,1018.93,0
2021-09-18 21:48:56.590805,21,70,21.75,1018.927,0
2021-09-18 21:49:01.887677,21,70,21.75,1018.937,0
2021-09-18 21:49:07.120546,21,70,21.75,1018.94,0
2021-09-18 21:49:12.646126,21,70,21.75,1018.95,0
2021-09-18 21:49:17.737095,21,69,21.75,1018.953,0
2021-09-18 21:49:22.890030,21,69,21.76,1018.962,0
2021-09-18 21:49:27.999289,21,69,21.76,1018.958,0
2021-09-18 21:49:33.129252,21,69,21.76,1018.957,0
2021-09-18 21:49:38.243899,21,70,21.76,1018.965,0
2021-09-18 21:49:43.365471,21,70,21.76,1018.965,0
2021-09-18 21:49:48.450195,21,70,21.76,1018.969,0
2021-09-18 21:49:53.604530,21,70,21.76,1018.97,0
2021-09-18 21:49:58.724567,21,70,21.76,1018.96,0
2021-09-18 21:50:03.841580,21,70,21.76,1018.952,0
2021-09-18 21:50:08.970730,21,70,21.76,1018.954,0
2021-09-18 21:50:14.083720,21,70,21.76,1018.955,0
2021-09-18 21:50:19.206550,21,71,21.76,1018.959,0
2021-09-18 21:50:24.328524,21,71,21.76,1018.959,0
2021-09-18 21:50:29.415014,21,71,21.76,1018.948,0
2021-09-18 21:50:34.507139,21,70,21.76,1018.948,0
2021-09-18 21:50:39.683748,21,70,21.76,1018.953,0
2021-09-18 21:50:44.775570,21,70,21.75,1018.95,0
2021-09-18 21:50:49.927215,21,70,21.76,1018.952,0
2021-09-18 21:50:55.050564,21,70,21.76,1018.952,0
2021-09-18 21:51:00.159745,21,70,21.76,1018.949,0
2021-09-18 21:51:05.281607,21,70,21.76,1018.95,0
2021-09-18 21:51:10.370060,21,69,21.76,1018.947,0
2021-09-18 21:51:15.467474,21,69,21.76,1018.947,0
2021-09-18 21:51:20.646887,21,69,21.76,1018.957,0
2021-09-18 21:51:25.772719,21,70,21.76,1018.962,0
2021-09-18 21:51:30.884195,21,70,21.76,1018.967,0
2021-09-18 21:51:36.000425,21,70,21.76,1018.97,0
2021-09-18 21:51:41.095100,21,70,21.76,1018.97,0
2021-09-18 21:51:46.182173,21,70,21.76,1018.967,0
2021-09-18 21:51:51.358938,21,70,21.76,1018.97,0
2021-09-18 21:51:56.448149,21,70,21.76,1018.962,0
2021-09-18 21:52:01.596760,21,70,21.76,1018.955,0
2021-09-18 21:52:06.724015,21,70,21.76,1018.955,0
2021-09-18 21:52:11.812649,21,70,21.76,1018.957,0
2021-09-18 21:52:16.963559,21,71,21.76,1018.963,0
2021-09-18 21:52:22.080212,21,71,21.76,1018.97,0
2021-09-18 21:52:27.202454,21,71,21.76,1018.973,0
2021-09-18 21:52:32.322142,21,70,21.76,1018.972,0
2021-09-18 21:52:37.417445,21,70,21.76,1018.969,0
2021-09-18 21:52:42.514495,21,70,21.76,1018.97,0
2021-09-18 21:52:47.693091,21,70,21.76,1018.972,0
2021-09-18 21:52:52.812213,21,70,21.76,1018.971,0
2021-09-18 21:52:57.926165,21,70,21.76,1018.977,0
2021-09-18 21:53:03.039968,21,70,21.76,1018.969,0
2021-09-18 21:53:08.472706,21,70,21.76,1018.959,0
2021-09-18 21:53:13.597809,21,70,21.76,1018.952,0
2021-09-18 21:53:18.710615,21,70,21.76,1018.95,0
2021-09-18 21:53:23.844743,21,70,21.76,1018.954,0
2021-09-18 21:53:28.957721,21,70,21.76,1018.96,0
2021-09-18 21:53:34.072630,21,70,21.76,1018.962,0
2021-09-18 21:53:39.197604,21,70,21.76,1018.965,0
2021-09-18 21:53:44.314851,21,70,21.76,1018.97,0
2021-09-18 21:53:49.449614,21,71,21.76,1018.965,0
2021-09-18 21:53:54.553076,21,70,21.76,1018.962,0
2021-09-18 21:53:59.670218,21,70,21.76,1018.962,0
2021-09-18 21:54:04.788111,21,70,21.76,1018.963,0
2021-09-18 21:54:09.912146,21,70,21.76,1018.967,0
2021-09-18 21:54:15.036281,21,70,21.76,1018.97,0
2021-09-18 21:54:20.266130,21,71,21.76,1018.973,0
2021-09-18 21:54:25.370575,21,71,21.76,1018.974,0
2021-09-18 21:54:30.464930,21,70,21.76,1018.969,0
2021-09-18 21:54:35.618010,21,70,21.76,1018.964,0
2021-09-18 21:54:40.735672,21,70,21.76,1018.966,0
2021-09-18 21:54:45.857298,21,70,21.76,1018.957,0
2021-09-18 21:54:50.951572,21,70,21.76,1018.957,0
2021-09-18 21:54:56.101281,21,70,21.76,1018.959,0
2021-09-18 21:55:01.213221,21,70,21.76,1018.969,0
2021-09-18 21:55:06.333265,21,70,21.76,1018.982,0
2021-09-18 21:55:11.421211,21,70,21.76,1018.99,0
2021-09-18 21:55:16.512279,21,70,21.76,1018.997,0
2021-09-18 21:55:21.688184,21,70,21.76,1018.999,0
2021-09-18 21:55:26.818046,21,71,21.77,1018.999,0
2021-09-18 21:55:31.939237,21,71,21.76,1018.984,0
2021-09-18 21:55:37.054367,21,72,21.76,1018.976,0
2021-09-18 21:55:42.170443,21,72,21.77,1018.985,0
2021-09-18 21:55:47.297385,21,71,21.76,1018.986,0
2021-09-18 21:55:52.390257,21,71,21.76,1018.981,0
2021-09-18 21:55:57.487316,21,71,21.76,1018.974,0
2021-09-18 21:56:02.652458,21,70,21.76,1018.974,0
2021-09-18 21:56:07.775127,21,71,21.76,1018.976,0
2021-09-18 21:56:12.858535,21,71,21.76,1018.969,0
2021-09-18 21:56:17.955085,21,70,21.76,1018.967,0
2021-09-18 21:56:23.145599,21,70,21.76,1018.965,0
2021-09-18 21:56:28.254398,21,70,21.76,1018.972,0
2021-09-18 21:56:33.382433,21,70,21.76,1018.978,0
2021-09-18 21:56:38.467587,21,71,21.76,1018.981,0
2021-09-18 21:56:43.613941,21,70,21.76,1018.984,0
2021-09-18 21:56:48.735103,21,71,21.76,1018.982,0
2021-09-18 21:56:53.863851,21,70,21.76,1018.976,0
2021-09-18 21:56:58.980423,21,70,21.76,1018.974,0
2021-09-18 21:57:04.094408,21,70,21.76,1018.977,0
2021-09-18 21:57:09.179284,21,70,21.76,1018.982,0
2021-09-18 21:57:14.332567,21,70,21.76,1018.985,0
2021-09-18 21:57:19.420393,21,70,21.76,1018.98,0
2021-09-18 21:57:24.516540,21,70,21.76,1018.982,0
2021-09-18 21:57:29.696082,21,71,21.76,1018.984,0
2021-09-18 21:57:34.807308,21,71,21.76,1018.987,0
2021-09-18 21:57:39.930291,21,70,21.76,1018.98,0
2021-09-18 21:57:45.066555,21,70,21.76,1018.979,0
2021-09-18 21:57:50.179628,21,70,21.76,1018.984,0
2021-09-18 21:57:55.297110,21,70,21.76,1018.992,0
2021-09-18 21:58:00.384593,21,70,21.77,1018.998,0
2021-09-18 21:58:05.480831,21,70,21.76,1018.992,0
2021-09-18 21:58:10.651001,21,70,21.77,1018.998,0
2021-09-18 21:58:15.777869,21,70,21.77,1018.994,0
2021-09-18 21:58:20.904359,21,70,21.76,1018.987,0
2021-09-18 21:58:26.011464,21,70,21.76,1018.986,0
2021-09-18 21:58:31.196604,21,71,21.76,1018.989,0
2021-09-18 21:58:36.289992,21,71,21.76,1018.987,0
2021-09-18 21:58:41.475902,21,71,21.76,1018.989,0
2021-09-18 21:58:46.597042,21,71,21.76,1018.99,0
2021-09-18 21:58:51.727194,21,71,21.76,1018.993,0
2021-09-18 21:58:56.836271,21,70,21.76,1018.999,0
2021-09-18 21:59:01.965177,21,70,21.76,1019,0
2021-09-18 21:59:07.080508,21,70,21.76,1019.004,0
2021-09-18 21:59:12.199345,21,70,21.76,1018.997,0
2021-09-18 21:59:17.318813,21,70,21.76,1018.992,0
2021-09-18 21:59:22.440918,21,70,21.76,1018.985,0
2021-09-18 21:59:27.556721,21,70,21.76,1018.982,0
2021-09-18 21:59:32.688534,21,70,21.76,1018.987,0
2021-09-18 21:59:37.798581,21,70,21.76,1018.982,0
2021-09-18 21:59:42.928489,21,70,21.76,1018.98,0
2021-09-18 21:59:48.040565,21,70,21.76,1018.976,0
2021-09-18 21:59:53.161647,21,70,21.76,1018.983,0
2021-09-18 21:59:58.275777,21,70,21.76,1018.99,0
2021-09-18 22:00:03.408209,21,70,21.76,1019,0
2021-09-18 22:00:08.534740,21,70,21.76,1018.994,0
2021-09-18 22:00:13.657314,21,70,21.76,1018.989,0
2021-09-18 22:00:18.753209,21,70,21.76,1018.985,0
2021-09-18 22:00:23.838038,21,70,21.76,1018.99,0
2021-09-18 22:00:29.000558,21,70,21.76,1018.99,0
2021-09-18 22:00:34.220747,21,70,21.76,1018.988,0
2021-09-18 22:00:39.315442,21,70,21.76,1018.989,0
2021-09-18 22:00:44.673096,21,71,21.76,1018.978,0
2021-09-18 22:00:49.790175,21,71,21.76,1018.977,0
2021-09-18 22:00:54.902146,21,71,21.76,1018.98,0
2021-09-18 22:01:00.034633,21,71,21.76,1018.983,0
2021-09-18 22:01:05.159316,21,72,21.76,1018.98,0
2021-09-18 22:01:10.271093,21,71,21.76,1018.992,0
2021-09-18 22:01:15.687749,21,71,21.76,1018.998,0
2021-09-18 22:01:20.825084,21,71,21.76,1019.002,0
2021-09-18 22:01:25.953282,21,70,21.76,1019.003,0
2021-09-18 22:01:31.058496,21,70,21.76,1019.002,0
2021-09-18 22:01:36.185195,21,70,21.76,1018.996,0
2021-09-18 22:01:41.334656,21,70,21.76,1019,0
2021-09-18 22:01:46.440504,21,70,21.76,1018.996,0
2021-09-18 22:01:51.629585,21,70,21.76,1018.991,0
2021-09-18 22:01:56.746664,21,70,21.76,1018.991,0
2021-09-18 22:02:01.885036,21,70,21.76,1018.986,0
2021-09-18 22:02:06.994105,21,70,21.75,1018.986,0
2021-09-18 22:02:12.114241,21,71,21.75,1018.985,0
2021-09-18 22:02:17.226520,21,71,21.75,1018.99,0
2021-09-18 22:02:22.359512,21,71,21.75,1019.003,0
2021-09-18 22:02:27.455413,21,70,21.75,1019.011,0
2021-09-18 22:02:32.549196,21,70,21.75,1019.014,0
2021-09-18 22:02:37.726989,21,71,21.75,1019.001,0
2021-09-18 22:02:42.833618,21,71,21.75,1019.001,0
2021-09-18 22:02:47.958037,21,71,21.76,1019.014,0
2021-09-18 22:02:53.078645,21,71,21.75,1019.013,0
2021-09-18 22:02:58.204476,21,71,21.75,1019.021,0
2021-09-18 22:03:03.318862,21,71,21.75,1019.023,0
2021-09-18 22:03:08.410659,21,70,21.76,1019.024,0
2021-09-18 22:03:13.508228,21,70,21.76,1019.024,0
2021-09-18 22:03:18.602736,21,70,21.76,1019.026,0
2021-09-18 22:03:23.792592,21,70,21.75,1019.018,0
2021-09-18 22:03:28.916883,21,70,21.75,1019.018,0
2021-09-18 22:03:34.033037,21,70,21.75,1019.019,0
2021-09-18 22:03:39.157396,21,70,21.75,1019.012,0
2021-09-18 22:03:44.282591,21,70,21.75,1019.013,0
2021-09-18 22:03:49.366470,21,71,21.75,1019.013,0
2021-09-18 22:03:54.452873,21,71,21.75,1019.007,0
2021-09-18 22:03:59.651009,21,71,21.75,1019.009,0
2021-09-18 22:04:04.761080,21,70,21.75,1019.016,0
2021-09-18 22:04:09.874968,21,70,21.75,1019.009,0
2021-09-18 22:04:14.997080,21,71,21.75,1019.007,0
2021-09-18 22:04:20.124104,21,70,21.75,1019.019,0
2021-09-18 22:04:25.240516,21,70,21.75,1019.028,0
2021-09-18 22:04:30.360111,21,70,21.75,1019.032,0
2021-09-18 22:04:35.464663,21,70,21.75,1019.041,0
2021-09-18 22:04:40.600924,21,70,21.75,1019.034,0
2021-09-18 22:04:45.712737,21,70,21.75,1019.024,0
2021-09-18 22:04:50.828966,21,71,21.75,1019.023,0
2021-09-18 22:04:55.962225,21,70,21.75,1019.018,0
2021-09-18 22:05:01.082471,21,70,21.75,1019.019,0
2021-09-18 22:05:06.211669,21,71,21.75,1019.022,0
2021-09-18 22:05:11.311915,21,71,21.75,1019.019,0
2021-09-18 22:05:16.401853,21,70,21.75,1019.016,0
2021-09-18 22:05:21.493293,21,71,21.75,1019.016,0
2021-09-18 22:05:26.674982,21,70,21.75,1019.018,0
2021-09-18 22:05:31.793062,21,70,21.75,1019.016,0
2021-09-18 22:05:36.926670,21,70,21.75,1019.016,0
2021-09-18 22:05:42.032332,21,70,21.75,1019.012,0
2021-09-18 22:05:47.158502,21,70,21.75,1019.019,0
2021-09-18 22:05:52.283790,21,70,21.75,1019.024,0
2021-09-18 22:05:57.374607,21,71,21.75,1019.029,0
2021-09-18 22:06:02.465966,21,71,21.75,1019.029,0
2021-09-18 22:06:07.629319,21,71,21.75,1019.028,0
2021-09-18 22:06:12.766273,21,71,21.75,1019.017,0
2021-09-18 22:06:17.877554,21,71,21.75,1019.019,0
2021-09-18 22:06:23.007789,21,70,21.75,1019.015,0
2021-09-18 22:06:28.118180,21,70,21.75,1019.015,0
2021-09-18 22:06:33.229529,21,71,21.75,1019.024,0
2021-09-18 22:06:38.370073,21,71,21.75,1019.022,0
2021-09-18 22:06:43.483871,21,71,21.75,1019.019,0
2021-09-18 22:06:48.595816,21,70,21.75,1019.023,0
2021-09-18 22:06:53.715634,21,70,21.75,1019.018,0
2021-09-18 22:06:58.840165,21,70,21.75,1019.007,0
2021-09-18 22:07:03.972076,21,70,21.75,1019.011,0
2021-09-18 22:07:09.082199,21,70,21.75,1019.011,0
2021-09-18 22:07:14.197502,21,70,21.75,1019.014,0
2021-09-18 22:07:19.325378,21,70,21.75,1019.023,0
2021-09-18 22:07:24.435135,21,71,21.75,1019.016,0
2021-09-18 22:07:29.519208,21,71,21.75,1019.017,0
2021-09-18 22:07:34.677116,21,70,21.75,1019.023,0
2021-09-18 22:07:39.763567,21,70,21.75,1019.024,0
2021-09-18 22:07:44.915440,21,70,21.75,1019.024,0
2021-09-18 22:07:50.054335,21,70,21.75,1019.026,0
2021-09-18 22:07:55.163775,21,70,21.75,1019.029,0
2021-09-18 22:08:00.276880,21,70,21.75,1019.034,0
2021-09-18 22:08:05.369414,21,70,21.75,1019.032,0
2021-09-18 22:08:10.488080,21,70,21.75,1019.036,0
2021-09-18 22:08:15.637205,21,70,21.75,1019.041,0
2021-09-18 22:08:20.752860,21,70,21.75,1019.039,0
2021-09-18 22:08:25.869610,21,70,21.75,1019.03,0
2021-09-18 22:08:30.992869,21,70,21.75,1019.027,0
2021-09-18 22:08:36.113480,21,70,21.75,1019.027,0
2021-09-18 22:08:41.247949,21,70,21.75,1019.032,0
2021-09-18 22:08:46.356128,21,70,21.75,1019.04,0
2021-09-18 22:08:51.454339,21,70,21.75,1019.039,0
2021-09-18 22:08:56.595362,21,70,21.75,1019.039,0
2021-09-18 22:09:01.716319,21,70,21.75,1019.042,0
2021-09-18 22:09:06.817043,21,70,21.75,1019.034,0
2021-09-18 22:09:11.962393,21,70,21.75,1019.03,0
2021-09-18 22:09:17.078830,21,70,21.75,1019.025,0
2021-09-18 22:09:22.163092,21,70,21.75,1019.024,0
2021-09-18 22:09:27.319138,21,70,21.75,1019.022,0
2021-09-18 22:09:32.413728,21,70,21.75,1019.012,0
2021-09-18 22:09:37.500910,21,70,21.75,1019.007,0
2021-09-18 22:09:42.689471,21,70,21.75,1019.01,0
2021-09-18 22:09:47.790206,21,70,21.75,1019.007,0
2021-09-18 22:09:52.910925,21,70,21.75,1019.006,0
2021-09-18 22:09:58.042709,21,70,21.75,1019.01,0
2021-09-18 22:10:03.155137,21,70,21.75,1019.02,0
2021-09-18 22:10:08.283033,21,70,21.75,1019.024,0
2021-09-18 22:10:13.376946,21,70,21.75,1019.022,0
2021-09-18 22:10:18.466870,21,70,21.75,1019.02,0
2021-09-18 22:10:23.632124,21,70,21.75,1019.022,0
2021-09-18 22:10:28.761518,21,69,21.75,1019.029,0
2021-09-18 22:10:33.873865,21,70,21.76,1019.039,0
2021-09-18 22:10:39.003791,21,70,21.76,1019.037,0
2021-09-18 22:10:44.127965,21,70,21.76,1019.041,0
2021-09-18 22:10:49.237850,21,70,21.75,1019.044,0
2021-09-18 22:10:54.334595,21,70,21.75,1019.041,0
2021-09-18 22:10:59.424302,21,70,21.75,1019.042,0
2021-09-18 22:11:04.595186,21,70,21.75,1019.039,0
2021-09-18 22:11:09.720489,21,70,21.75,1019.03,0
2021-09-18 22:11:14.836991,21,70,21.75,1019.028,0
2021-09-18 22:11:19.967783,21,70,21.75,1019.019,0
2021-09-18 22:11:25.083296,21,70,21.75,1019.017,0
2021-09-18 22:11:30.203586,21,70,21.75,1019.011,0
2021-09-18 22:11:35.312038,21,70,21.75,1019.007,0
2021-09-18 22:11:40.406737,21,70,21.75,1019.011,0
2021-09-18 22:11:45.499737,21,71,21.75,1018.999,0
2021-09-18 22:11:50.681993,21,70,21.75,1018.997,0
2021-09-18 22:11:55.790420,21,70,21.75,1018.994,0
2021-09-18 22:12:00.879921,21,70,21.75,1018.992,0
2021-09-18 22:12:06.038463,21,70,21.75,1018.992,0
2021-09-18 22:12:11.162118,21,70,21.75,1018.997,0
2021-09-18 22:12:16.273495,21,71,21.75,1019.004,0
2021-09-18 22:12:21.356292,21,71,21.75,1019.006,0
2021-09-18 22:12:26.440947,21,71,21.75,1019.002,0
2021-09-18 22:12:31.628480,21,71,21.75,1019.006,0
2021-09-18 22:12:36.765139,21,70,21.75,1019.006,0
2021-09-18 22:12:41.879091,21,71,21.75,1019.001,0
2021-09-18 22:12:47.004796,21,71,21.75,1018.997,0
2021-09-18 22:12:52.158806,21,71,21.75,1018.996,0
2021-09-18 22:12:57.351103,21,71,21.75,1018.999,0
2021-09-18 22:13:02.469320,21,71,21.75,1018.999,0
2021-09-18 22:13:07.568344,21,71,21.75,1019.001,0
2021-09-18 22:13:12.699060,21,70,21.75,1018.992,0
